SG_UF,NM_MUNICIPIO,num_eleitores,perc_lula,perc_votos_mulheres_fed,perc_votos_mulheres_est,perc_votos_mulheres_total
RN,CERRO CORÁ,14232.0,78.48,17.05,16.17,16.61
BA,NOVA REDENÇÃO,9798.0,88.57,4.98,28.19,16.59
PI,CAMPO LARGO DO PIAUÍ,8492.0,80.08,9.47,23.72,16.59
PE,LAGOA DE ITAENGA,29582.0,63.44,25.86,7.29,16.58
AL,PARICONHA,13420.0,88.87,3.14,29.91,16.53
RN,ESPÍRITO SANTO,12038.0,55.84,27.23,5.81,16.52
MG,SANTO ANTÔNIO DO JACINTO,12818.0,51.13,3.29,29.72,16.51
PB,CAAPORÃ,27466.0,63.69,15.52,17.45,16.49
PE,TRINDADE,34836.0,71.31,3.71,29.28,16.49
PR,PINHÃO,36236.0,55.02,15.48,17.48,16.48
SC,ÁGUAS DE CHAPECÓ,7784.0,56.51,20.09,12.85,16.47
SE,BOQUIM,33886.0,67.54,9.49,23.38,16.44
PB,TEIXEIRA,18828.0,74.19,4.48,28.39,16.44
MA,CACHOEIRA GRANDE,13030.0,79.0,11.3,21.57,16.43
SP,SUZANÁPOLIS,3736.0,54.56,6.38,26.46,16.43
PR,CANDÓI,18754.0,50.09,11.84,20.97,16.4
MG,NATALÂNDIA,4800.0,61.37,28.71,4.04,16.38
RN,JOÃO CÂMARA,42608.0,65.44,27.48,5.27,16.37
MG,CORAÇÃO DE JESUS,31172.0,68.2,23.54,9.21,16.37
RS,SANTA VITÓRIA DO PALMAR,35606.0,57.73,15.99,16.74,16.37
MA,SENADOR LA ROCQUE,18800.0,61.89,14.35,18.38,16.37
AM,NOVA OLINDA DO NORTE,28626.0,75.58,2.93,29.79,16.36
PE,SANTA MARIA DA BOA VISTA,48162.0,79.73,7.46,25.26,16.36
MT,ALTO PARAGUAI,9290.0,51.44,20.93,11.78,16.35
PE,SÃO LOURENÇO DA MATA,134402.0,57.53,21.78,10.93,16.35
CE,IRACEMA,18442.0,79.35,3.06,29.64,16.35
RS,SANT ANA DO LIVRAMENTO,104250.0,52.54,12.29,20.37,16.33
SP,TARABAI,7585.0,50.95,4.75,28.25,16.32
PA,IPIXUNA DO PARÁ,35596.0,61.2,23.53,9.09,16.31
PR,PINHAL DE SÃO BENTO,3878.0,76.07,16.09,16.5,16.3
MA,BACABEIRA,23814.0,77.06,22.63,9.94,16.29
RN,AREZ,18368.0,64.17,14.74,17.84,16.29
MG,TURMALINA,24446.0,66.44,14.87,17.7,16.28
MA,SANTA HELENA,34124.0,72.78,27.14,5.36,16.25
RN,GOVERNADOR DIX-SEPT ROSADO,19746.0,77.88,26.65,5.82,16.24
PB,CARAÚBAS,7166.0,72.79,31.71,0.78,16.24
BA,SANTA BRÍGIDA,18086.0,79.79,6.19,26.29,16.24
TO,BRASILÂNDIA DO TOCANTINS,3034.0,53.03,3.63,28.81,16.22
PB,CUITÉ DE MAMANGUAPE,11088.0,76.39,2.54,29.87,16.21
SP,SANDOVALINA,4565.0,53.1,5.06,27.24,16.19
TO,ANANÁS,11578.0,60.05,17.48,14.86,16.17
RN,APODI,49520.0,76.1,22.35,9.96,16.16
PI,SÃO JOÃO DO ARRAIAL,11396.0,69.07,14.5,17.8,16.15
CE,ICAPUÍ,28478.0,64.55,11.37,20.89,16.13
AM,URUCURITUBA,19550.0,73.7,7.58,24.64,16.11
PE,CABO DE SANTO AGOSTINHO,272992.0,63.58,24.14,8.03,16.09
PR,CANTAGALO,14188.0,54.75,26.71,5.43,16.07
TO,PEIXE,11146.0,61.04,24.85,7.27,16.06
BA,RIO DE CONTAS,19262.0,76.13,9.48,22.55,16.02
PI,CURRALINHOS,8188.0,86.48,7.25,24.77,16.01
BA,CARINHANHA,35106.0,60.27,7.02,24.96,15.99
SE,RIACHUELO,12950.0,69.94,9.58,22.32,15.95
MG,FRANCISCO DUMONT,6230.0,58.55,6.16,25.71,15.94
CE,JUCÁS,30302.0,76.77,28.98,2.86,15.92
RN,JAÇANÃ,9784.0,79.42,20.65,11.2,15.92
RS,PASSA SETE,6326.0,50.26,3.19,28.61,15.9
MG,MONTEZUMA,8500.0,61.33,21.53,10.24,15.88
BA,INHAMBUPE,42416.0,75.96,6.36,25.41,15.88
RN,MONTE ALEGRE,27670.0,58.3,20.03,11.67,15.85
BA,CAMPO ALEGRE DE LOURDES,35782.0,81.72,22.53,9.16,15.84
AL,IGACI,28888.0,77.14,3.37,28.27,15.82
CE,MARANGUAPE,136592.0,61.21,18.92,12.71,15.81
BA,MUTUÍPE,28082.0,67.11,14.07,17.52,15.79
CE,PORTEIRAS,21858.0,85.92,29.95,1.63,15.79
MG,DOURADOQUARA,3266.0,54.22,4.65,26.88,15.77
BA,AMÉRICA DOURADA,20290.0,82.85,24.58,6.92,15.75
PB,SÃO DOMINGOS DO CARIRI,4704.0,74.5,27.59,3.91,15.75
PI,SIGEFREDO PACHECO,14610.0,81.59,27.15,4.28,15.72
GO,CRIXÁS,18790.0,52.89,27.16,4.28,15.72
AL,UNIÃO DOS PALMARES,68856.0,57.88,4.35,27.07,15.71
MG,SANTANA DO DESERTO,5488.0,61.83,13.56,17.86,15.71
AL,SÃO MIGUEL DOS MILAGRES,11466.0,51.97,2.81,28.59,15.7
MT,PORTO ESTRELA,4802.0,60.07,22.24,9.16,15.7
RN,VERA CRUZ,16708.0,56.41,13.1,18.25,15.68
PE,CONDADO,31616.0,64.01,27.11,4.21,15.66
TO,BABAÇULÂNDIA,10642.0,68.03,19.06,12.22,15.64
RN,MACAÍBA,86730.0,59.24,18.63,12.63,15.63
MA,PIRAPEMAS,18730.0,81.53,25.05,6.2,15.63
PR,PARANAPOEMA,3526.0,59.32,13.33,17.92,15.63
BA,ADUSTINA,19362.0,81.59,6.87,24.35,15.61
PE,JOÃO ALFREDO,37628.0,76.62,26.03,5.18,15.61
MA,ITAPECURU MIRIM,70142.0,76.16,8.65,22.55,15.6
GO,CASTELÂNDIA,5332.0,52.67,27.72,3.45,15.59
MA,CAROLINA,27788.0,54.97,12.42,18.71,15.56
CE,GENERAL SAMPAIO,12126.0,81.95,5.16,25.94,15.55
PI,MIGUEL LEÃO,2714.0,67.25,25.64,5.45,15.55
PI,NOVO SANTO ANTÔNIO,7410.0,82.2,25.45,5.59,15.52
SE,ROSÁRIO DO CATETE,13506.0,70.78,12.11,18.91,15.51
CE,INDEPENDÊNCIA,33242.0,73.11,4.95,26.05,15.5
CE,SABOEIRO,19014.0,80.9,23.28,7.73,15.5
PR,PLANALTO,17010.0,51.24,18.74,12.23,15.49
PB,CONDADO,8982.0,79.12,6.86,24.09,15.48
MA,MAGALHÃES DE ALMEIDA,19144.0,71.51,17.11,13.83,15.47
TO,TAIPAS DO TOCANTINS,2822.0,67.49,4.89,26.01,15.45
PB,PEDRO RÉGIS,8006.0,61.51,5.22,25.66,15.44
CE,BAIXIO,8736.0,85.55,2.08,28.8,15.44
BA,POÇÕES,56884.0,72.07,26.52,4.37,15.44
AL,OURO BRANCO,14314.0,73.47,1.24,29.61,15.43
MA,BURITI,33436.0,85.48,16.16,14.68,15.42
BA,WANDERLEY,16922.0,65.42,10.93,19.91,15.42
PR,INÁCIO MARTINS,13536.0,51.73,19.52,11.32,15.42
PB,SÃO JOÃO DO CARIRI,6976.0,77.91,28.12,2.69,15.41
BA,JUSSARI,6974.0,56.48,8.4,22.43,15.41
SE,JAPOATÃ,17882.0,70.29,12.14,18.64,15.39
SE,LARANJEIRAS,35456.0,62.39,8.92,21.81,15.37
MA,SÃO MATEUS DO MARANHÃO,42256.0,72.52,19.4,11.28,15.34
BA,CENTRAL,21594.0,79.1,17.96,12.66,15.31
MG,SERRO,23336.0,69.79,16.8,13.81,15.3
RN,JARDIM DO SERIDÓ,16918.0,61.18,22.77,7.8,15.29
AM,ITAMARATI,10188.0,72.68,7.05,23.52,15.28
CE,QUIXADÁ,97948.0,59.59,12.06,18.45,15.25
SC,SANTIAGO DO SUL,2520.0,54.76,22.14,8.33,15.24
CE,CRATO,159992.0,81.41,14.71,15.73,15.22
BA,ALCOBAÇA,27056.0,68.58,10.54,19.89,15.22
SE,LAGARTO,129102.0,66.53,8.82,21.61,15.22
RJ,COMENDADOR LEVY GASPARIAN,13554.0,56.31,9.0,21.44,15.22
MA,JATOBÁ,10374.0,72.1,27.74,2.68,15.21
AL,JOAQUIM GOMES,21724.0,66.27,10.63,19.79,15.21
MG,RIO POMBA,22572.0,50.44,9.93,20.46,15.2
GO,COLINAS DO SUL,5078.0,59.31,20.91,9.45,15.18
MG,RIO MANSO,7638.0,52.58,4.92,25.43,15.17
SP,RIBEIRA,4193.0,54.54,16.66,13.58,15.14
MA,CANTANHEDE,20252.0,81.88,11.06,19.23,15.14
PI,BARRAS,57124.0,74.8,8.3,21.95,15.13
MA,LAGO DO JUNCO,12868.0,72.53,22.66,7.57,15.12
ES,CONCEIÇÃO DA BARRA,33374.0,57.73,16.1,14.12,15.11
MA,LAGO DA PEDRA,52332.0,53.84,22.14,8.08,15.11
MG,LIMA DUARTE,22486.0,66.02,20.34,9.85,15.09
MA,SÃO JOÃO DOS PATOS,30446.0,75.04,20.41,9.76,15.09
TO,ESPERANTINA,9484.0,64.14,18.54,11.6,15.07
MA,ICATU,35296.0,78.64,18.1,12.01,15.06
CE,PACATUBA,89544.0,60.59,19.3,10.83,15.06
AM,BARCELOS,15098.0,62.59,2.72,27.34,15.03
SE,ITABAIANA,122988.0,57.71,16.2,13.84,15.02
BA,PEDRÃO,10346.0,87.78,5.26,24.74,15.0
PA,JURUTI,58428.0,53.92,13.82,16.11,14.97
BA,AMÉLIA RODRIGUES,31434.0,76.9,13.91,16.04,14.97
PB,MARI,29152.0,70.06,8.98,20.95,14.97
PI,SANTA LUZ,8228.0,67.76,28.85,1.0,14.92
PR,NOVA ESPERANÇA DO SUDOESTE,8010.0,54.95,10.24,19.58,14.91
RN,BOM JESUS,14100.0,59.15,17.48,12.35,14.91
CE,JUAZEIRO DO NORTE,308848.0,72.5,10.34,19.47,14.91
MG,GUARANI,10948.0,59.58,7.64,22.16,14.9
MG,OLHOS D ÁGUA,7840.0,69.47,25.28,4.49,14.89
MG,IBIAÍ,8938.0,69.21,24.46,5.33,14.89
RJ,VALENÇA,85368.0,52.39,11.24,18.52,14.88
RN,BREJINHO,15908.0,65.7,15.39,14.37,14.88
SE,PEDRINHAS,11490.0,73.92,6.75,22.99,14.87
BA,GONGOGI,7546.0,74.82,11.37,18.37,14.87
PI,SÃO JOÃO DO PIAUÍ,24512.0,79.14,22.88,6.8,14.84
RS,ARAMBARÉ,5404.0,50.01,21.87,7.81,14.84
SC,SÃO BERNARDINO,4196.0,52.98,21.21,8.44,14.82
BA,VÁRZEA DO POÇO,10802.0,67.15,20.09,9.5,14.79
TO,DIANÓPOLIS,20284.0,59.42,8.27,21.28,14.78
AM,IPIXUNA,15438.0,62.41,1.77,27.75,14.76
SE,GENERAL MAYNARD,4700.0,67.06,5.91,23.57,14.74
PE,MORENO,80072.0,60.41,22.9,6.56,14.73
RS,CHUÍ,6680.0,61.29,8.44,20.99,14.72
RS,TRÊS FORQUILHAS,4782.0,54.49,5.86,23.59,14.72
RN,EQUADOR,7702.0,63.13,26.28,3.17,14.72
PE,NAZARÉ DA MATA,42234.0,52.24,19.23,10.21,14.72
BA,TEOFILÂNDIA,27244.0,83.64,23.84,5.57,14.71
TO,SÃO VALÉRIO,5858.0,72.83,20.25,9.15,14.7
MG,SERRANÓPOLIS DE MINAS,6082.0,64.14,1.45,27.95,14.7
MA,CURURUPU,39426.0,80.41,19.57,9.81,14.69
SC,SANTA TEREZINHA DO PROGRESSO,3860.0,57.27,19.07,10.31,14.69
MG,RIO PRETO,8296.0,64.74,23.67,5.71,14.69
SP,CASTILHO,20667.0,50.84,11.46,18.0,14.69
BA,NAZARÉ,35680.0,73.77,17.86,11.48,14.67
PB,MULUNGU,14968.0,70.6,4.94,24.37,14.66
SP,POPULINA,4382.0,52.17,6.85,22.15,14.65
MA,GRAJAÚ,76746.0,60.98,23.27,6.01,14.64
BA,MUCURI,42402.0,51.11,17.32,11.91,14.62
MG,NOVO ORIENTE DE MINAS,11730.0,70.82,8.63,20.6,14.61
SP,MIRANTE DO PARANAPANEMA,17353.0,61.61,8.14,21.65,14.61
PI,BOM JESUS,31582.0,65.13,20.39,8.8,14.59
MA,BEQUIMÃO,28304.0,81.71,22.77,6.35,14.56
MG,OURO PRETO,103612.0,65.55,16.64,12.49,14.56
PB,SANTA TERESINHA,9128.0,73.19,3.22,25.81,14.52
PB,PEDRA LAVRADA,10088.0,80.25,22.5,6.5,14.5
PA,ORIXIMINÁ,73662.0,51.99,24.6,4.38,14.49
RN,POÇO BRANCO,18314.0,79.39,22.22,6.74,14.48
RN,SENADOR ELÓI DE SOUZA,9150.0,69.28,13.75,15.15,14.45
BA,OLIVEIRA DOS BREJINHOS,26026.0,79.07,22.17,6.73,14.45
CE,CHORÓ,18628.0,80.89,3.99,24.88,14.44
MG,SÃO DOMINGOS DO PRATA,22060.0,56.92,14.51,14.37,14.44
BA,VÁRZEA NOVA,16140.0,70.88,12.09,16.79,14.44
MA,PEDREIRAS,46014.0,61.07,20.34,8.55,14.44
TO,NOVA OLINDA,12868.0,51.3,7.77,21.0,14.38
PI,BURITI DOS MONTES,11070.0,82.24,1.46,27.26,14.36
MA,ANAPURUS,22540.0,76.97,11.07,17.56,14.32
AM,BOA VISTA DO RAMOS,19366.0,84.17,4.4,24.15,14.27
AM,NHAMUNDÁ,22258.0,78.64,3.08,25.45,14.26
RS,BENJAMIN CONSTANT DO SUL,3358.0,55.57,24.9,3.63,14.26
RN,CANGUARETAMA,38206.0,72.01,15.19,13.34,14.26
PA,FARO,10162.0,78.07,20.41,8.07,14.24
PI,CAJUEIRO DA PRAIA,11466.0,78.41,7.9,20.58,14.24
RN,NÍSIA FLORESTA,34828.0,57.31,14.25,14.2,14.23
MG,PONTO CHIQUE,5260.0,75.85,2.7,25.74,14.22
PE,BELO JARDIM,97844.0,65.84,13.56,14.87,14.22
MG,SANTA HELENA DE MINAS,7668.0,72.12,9.62,18.78,14.2
AM,ITACOATIARA,109714.0,59.23,16.97,11.42,14.2
RS,DEZESSEIS DE NOVEMBRO,4152.0,50.96,3.18,25.19,14.19
MA,AXIXÁ,16678.0,78.28,20.63,7.75,14.19
PI,RIBEIRO GONÇALVES,8384.0,70.08,6.2,22.19,14.19
BA,ITIÚBA,43448.0,70.03,23.65,4.7,14.18
BA,CASA NOVA,92014.0,76.62,3.18,25.15,14.16
GO,JAUPACI,4284.0,55.4,22.22,6.07,14.15
SE,PROPRIÁ,31970.0,61.98,7.63,20.66,14.15
PE,SÃO VICENTE FÉRRER,22516.0,66.99,27.47,0.83,14.15
PB,CATINGUEIRA,8072.0,71.06,3.82,24.45,14.14
CE,ABAIARA,11836.0,80.61,26.06,2.23,14.14
PR,LEÓPOLIS,5534.0,53.7,14.53,13.73,14.13
BA,MACAÚBAS,51046.0,76.01,21.21,7.03,14.12
PI,COCAL DOS ALVES,8760.0,89.75,24.66,3.58,14.12
MG,ALÉM PARAÍBA,42920.0,50.69,18.3,9.9,14.1
AM,SÃO GABRIEL DA CACHOEIRA,43182.0,77.31,5.26,22.93,14.1
PE,GRAVATÁ,108426.0,58.64,16.82,11.35,14.09
AM,SANTA ISABEL DO RIO NEGRO,11142.0,68.82,7.14,21.0,14.07
ES,JAGUARÉ,35032.0,54.02,13.4,14.72,14.06
PB,SERRARIA,6738.0,70.3,5.34,22.77,14.05
RN,SANTANA DO MATOS,18288.0,79.83,20.2,7.83,14.01
PR,CAMPINA DO SIMÃO,5724.0,58.31,22.82,5.14,13.98
PB,LAGOA DE DENTRO,11144.0,75.68,4.41,23.53,13.97
CE,IBARETAMA,20688.0,77.33,18.42,9.51,13.96
RN,ALTO DO RODRIGUES,18354.0,76.47,18.32,9.59,13.95
PR,IRETAMA,12260.0,51.51,12.95,14.93,13.94
PR,FOZ DO JORDÃO,6758.0,63.77,19.03,8.82,13.92
AM,NOVO AIRÃO,17744.0,52.78,3.37,24.47,13.92
MA,ARAIOSES,49504.0,81.43,6.93,20.87,13.9
SP,JÚLIO MESQUITA,5515.0,50.38,4.82,23.23,13.89
SC,SALTINHO,5348.0,64.61,14.14,13.61,13.87
PI,SÃO JOÃO DA FRONTEIRA,7968.0,77.76,25.55,2.13,13.84
BA,HELIÓPOLIS,18864.0,86.09,3.11,24.57,13.84
GO,TURVELÂNDIA,6350.0,53.22,25.83,1.83,13.83
PR,MANFRINÓPOLIS,4936.0,63.35,13.33,14.3,13.82
GO,BONÓPOLIS,5016.0,51.59,25.24,2.35,13.8
MG,JAGUARAÇU,4992.0,53.39,22.36,5.25,13.8
PE,CORTÊS,16838.0,62.9,16.26,11.34,13.8
MA,PARAIBANO,21850.0,80.8,7.98,19.6,13.79
PI,ANÍSIO DE ABREU,11462.0,87.31,25.98,1.59,13.78
PA,SÃO JOÃO DO ARAGUAIA,17410.0,57.74,24.55,3.01,13.78
CE,PEDRA BRANCA,52026.0,85.32,6.51,21.02,13.77
SC,LEBON RÉGIS,13604.0,51.84,13.83,13.7,13.77
RS,LAVRAS DO SUL,8998.0,54.63,6.38,21.09,13.74
BA,VÁRZEA DA ROÇA,16792.0,75.78,11.7,15.78,13.74
CE,MOMBAÇA,49578.0,78.71,5.69,21.76,13.73
PE,CHÃ DE ALEGRIA,18454.0,62.26,24.48,2.92,13.7
RS,HULHA NEGRA,7808.0,58.22,5.48,21.93,13.7
RN,GALINHOS,4322.0,53.56,8.88,18.51,13.7
PR,HONÓRIO SERPA,7088.0,58.62,9.54,17.86,13.7
BA,JEREMOABO,45290.0,80.3,6.63,20.75,13.69
BA,IBIASSUCÊ,13772.0,65.39,14.38,13.01,13.69
AM,AMATURÁ,10810.0,74.48,10.32,17.02,13.67
ES,MUCURICI,7848.0,60.55,11.98,15.32,13.65
PI,PRATA DO PIAUÍ,5420.0,88.37,16.64,10.66,13.65
GO,AMERICANO DO BRASIL,8344.0,50.28,23.39,3.91,13.65
PE,JUPI,20242.0,81.06,2.59,24.69,13.64
AM,BARREIRINHA,33478.0,88.53,6.34,20.93,13.64
BA,ANGUERA,14896.0,79.37,25.19,2.07,13.63
RN,SÃO VICENTE,8408.0,66.77,19.01,8.23,13.62
PI,FRANCISCO SANTOS,11616.0,80.55,23.85,3.39,13.62
PR,ADRIANÓPOLIS,8344.0,58.42,22.34,4.84,13.59
BA,NILO PEÇANHA,15154.0,75.51,9.58,17.61,13.59
MG,CATAS ALTAS DA NORUEGA,6050.0,61.42,2.18,24.96,13.57
AM,ANAMÃ,12930.0,64.54,2.58,24.56,13.57
MA,ALTO ALEGRE DO MARANHÃO,27566.0,77.71,7.99,19.12,13.55
MG,PAULA CÂNDIDO,12124.0,63.81,6.55,20.52,13.54
GO,ANHANGÜERA,1804.0,53.63,26.16,0.89,13.53
PI,ALAGOINHA DO PIAUÍ,10186.0,77.57,25.07,1.98,13.53
RN,SÍTIO NOVO,8000.0,78.88,13.85,13.18,13.51
MG,GUIRICEMA,11892.0,62.74,4.29,22.74,13.51
RN,PUREZA,12794.0,69.45,15.21,11.79,13.5
RS,BOM PROGRESSO,3804.0,61.63,5.52,21.45,13.49
PR,FÊNIX,6268.0,57.74,7.79,19.14,13.47
MA,DAVINÓPOLIS,18080.0,52.84,11.18,15.76,13.47
MG,DIAMANTINA,56896.0,64.27,10.81,16.1,13.46
PR,ENÉAS MARQUES,8924.0,53.17,15.04,11.86,13.45
TO,TOCANTINÓPOLIS,26084.0,60.09,18.79,8.08,13.44
PI,GILBUÉS,12952.0,77.61,12.72,14.14,13.43
TO,MIRACEMA DO TOCANTINS,22596.0,55.76,20.67,6.19,13.43
TO,FILADÉLFIA,9992.0,54.99,9.43,17.39,13.41
PR,JARDIM OLINDA,2104.0,73.16,6.08,20.72,13.4
BA,CANDEAL,12658.0,71.16,23.81,2.99,13.4
RN,CRUZETA,10914.0,76.38,21.28,5.53,13.4
PI,CURRAIS,8770.0,75.03,25.2,1.6,13.4
PI,CORRENTE,31942.0,67.92,22.47,4.31,13.39
PI,MONSENHOR HIPÓLITO,11724.0,84.16,15.03,11.75,13.39
RS,SANTO ANTÔNIO DAS MISSÕES,13674.0,58.23,8.03,18.72,13.38
MG,PIAU,5036.0,57.59,18.78,7.98,13.38
CE,JARDIM,32842.0,80.78,23.18,3.55,13.37
AL,SÃO JOSÉ DA TAPERA,30808.0,77.46,7.91,18.83,13.37
BA,TEODORO SAMPAIO,11108.0,88.31,11.96,14.75,13.35
PI,VÁRZEA BRANCA,7514.0,89.06,21.11,5.59,13.35
TO,CASEARA,6086.0,64.26,4.3,22.38,13.34
PE,OROCÓ,19296.0,74.96,4.57,22.1,13.33
MA,ALCÂNTARA,26644.0,78.0,17.63,8.99,13.31
RS,NOVO TIRADENTES,3096.0,54.3,4.65,21.96,13.31
RN,OLHO D ÁGUA DO BORGES,7128.0,78.04,22.14,4.46,13.3
CE,ARACATI,93370.0,65.8,6.99,19.57,13.28
CE,JAGUARETAMA,24638.0,80.77,7.22,19.34,13.28
PE,ITAMBÉ,38302.0,67.85,23.97,2.53,13.25
PI,ESPERANTINA,47768.0,71.66,11.63,14.87,13.25
PE,BOM JARDIM,47874.0,72.84,21.44,5.05,13.25
PE,TRACUNHAÉM,18696.0,67.73,23.29,3.21,13.25
PE,CATENDE,39276.0,71.09,6.27,20.21,13.24
MG,SANTOS DUMONT,60120.0,56.96,9.85,16.61,13.23
PR,CORONEL DOMINGOS SOARES,7994.0,54.75,12.46,13.99,13.22
AM,MAUÉS,54592.0,82.28,4.18,22.26,13.22
PE,GLÓRIA DO GOITÁ,37054.0,71.53,19.75,6.67,13.21
RN,FRANCISCO DANTAS,4604.0,77.34,20.63,5.78,13.21
SP,SARUTAIÁ,4657.0,55.91,5.64,20.72,13.21
SE,JAPARATUBA,22170.0,71.24,11.9,14.51,13.2
CE,POTENGI,12086.0,87.97,22.08,4.3,13.19
MG,GUARACIABA,12588.0,66.59,2.84,23.53,13.19
SE,NOSSA SENHORA DE LOURDES,9490.0,73.16,10.52,15.85,13.18
SE,MURIBECA,11698.0,70.53,8.48,17.87,13.17
CE,IBICUITINGA,20148.0,70.04,5.36,20.91,13.13
MG,CARAÍ,19596.0,73.94,2.33,23.92,13.13
PB,SÃO JOSÉ DE PIRANHAS,24394.0,79.37,11.31,14.95,13.13
AM,CODAJÁS,23812.0,57.5,4.96,21.3,13.13
BA,COTEGIPE,17972.0,77.04,7.59,18.66,13.13
PI,JÚLIO BORGES,7292.0,89.26,22.85,3.4,13.12
RS,JAGUARÃO,31968.0,52.64,12.71,13.53,13.12
CE,SÃO LUÍS DO CURU,18660.0,72.19,6.52,19.71,13.11
BA,ARAMARI,14888.0,81.03,5.31,20.92,13.11
SE,AMPARO DE SÃO FRANCISCO,4462.0,59.63,5.24,20.98,13.11
SP,DIADEMA,453818.0,55.12,11.83,14.3,13.09
PB,FREI MARTINHO,4732.0,71.39,23.16,3.0,13.08
CE,CANINDÉ,93566.0,76.18,13.71,12.44,13.08
SP,DOLCINÓPOLIS,3052.0,60.77,8.65,17.23,13.07
RS,HERVAL,8012.0,57.32,11.83,14.3,13.07
RN,AREIA BRANCA,34210.0,66.11,13.62,12.47,13.05
MA,CHAPADINHA,88846.0,69.96,9.15,16.93,13.04
BA,CANAVIEIRAS,36302.0,63.03,9.37,16.72,13.04
PI,PADRE MARCOS,9878.0,81.72,17.13,8.93,13.03
MA,ROSÁRIO,49546.0,73.88,11.03,15.01,13.02
MA,PEDRO DO ROSÁRIO,26232.0,81.58,14.39,11.66,13.02
MA,TUFILÂNDIA,8898.0,73.76,7.08,18.95,13.01
PE,IGARASSU,145354.0,60.39,15.53,10.44,12.99
PB,REMÍGIO,22650.0,76.39,22.42,3.51,12.97
PB,UMBUZEIRO,11014.0,71.34,7.92,18.0,12.96
MA,SÃO BERNARDO,33412.0,76.31,13.35,12.56,12.96
BA,BURITIRAMA,23750.0,75.11,15.65,10.27,12.96
SE,CAMPO DO BRITO,23596.0,62.6,9.45,16.43,12.94
BA,CAIRU,22322.0,65.76,13.91,11.97,12.94
GO,DAVINÓPOLIS,5370.0,52.91,25.21,0.67,12.94
PA,AFUÁ,42374.0,62.27,12.44,13.44,12.94
RN,MAXARANGUAPE,15428.0,63.93,15.82,10.03,12.92
BA,ICHU,9818.0,72.44,20.19,5.64,12.92
PB,SÃO JOSÉ DE ESPINHARAS,7046.0,77.75,3.43,22.37,12.9
TO,SÃO MIGUEL DO TOCANTINS,13326.0,58.73,21.21,4.58,12.89
RN,BARCELONA,7526.0,55.55,9.35,16.42,12.89
TO,TOCANTÍNIA,8200.0,71.95,13.1,12.68,12.89
BA,SANTO AMARO,78080.0,81.91,12.15,13.6,12.88
CE,JATI,10758.0,85.08,23.13,2.62,12.87
BA,ITORORÓ,25124.0,54.47,18.05,7.68,12.86
PB,TRIUNFO,11708.0,83.78,9.92,15.77,12.85
CE,BARBALHA,80170.0,72.35,17.37,8.33,12.85
TO,NATIVIDADE,10404.0,54.98,13.67,12.01,12.84
BA,UNA,23740.0,52.29,8.42,17.21,12.82
TO,APARECIDA DO RIO NEGRO,6712.0,55.26,6.73,18.86,12.8
SE,PEDRA MOLE,5356.0,73.31,12.43,13.14,12.79
BA,ITAGIMIRIM,8972.0,60.11,6.17,19.39,12.78
GO,MIMOSO DE GOIÁS,5036.0,54.28,19.62,5.92,12.77
PR,BOA ESPERANÇA DO IGUAÇU,3970.0,52.62,9.17,16.37,12.77
CE,TIANGUÁ,93868.0,59.71,7.26,18.26,12.76
BA,COARACI,24094.0,62.25,14.82,10.7,12.76
MG,CAPELINHA,43306.0,52.26,3.49,21.99,12.74
MG,LAGOA GRANDE,11516.0,56.06,6.11,19.36,12.74
MA,BARÃO DE GRAJAÚ,22766.0,86.46,6.47,18.99,12.73
MA,PRIMEIRA CRUZ,16540.0,84.3,15.37,10.07,12.72
RN,CAIÇARA DO NORTE,8600.0,60.71,16.09,9.28,12.69
BA,LAGOA REAL,16712.0,82.71,15.16,10.2,12.68
CE,ALTO SANTO,19962.0,78.63,3.86,21.44,12.65
MG,VIRGEM DA LAPA,13742.0,66.47,12.66,12.63,12.65
PB,COREMAS,18684.0,74.5,21.23,4.07,12.65
RN,TANGARÁ,18822.0,61.68,13.36,11.94,12.65
GO,TRÊS RANCHOS,5602.0,60.09,22.67,2.61,12.64
MA,BREJO,38482.0,77.54,14.35,10.88,12.62
AL,MARAVILHA,11910.0,75.52,0.74,24.48,12.61
BA,ITAPEBI,11744.0,73.2,15.6,9.59,12.59
RN,JUCURUTU,25272.0,70.16,21.98,3.19,12.58
RS,CARLOS GOMES,2384.0,50.21,14.51,10.65,12.58
MG,BARBACENA,159988.0,51.65,13.24,11.91,12.58
PR,CERRO AZUL,21122.0,51.43,13.25,11.91,12.58
MA,CAPINZAL DO NORTE,13802.0,72.14,9.82,15.33,12.58
MA,PALMEIRÂNDIA,24280.0,82.3,16.78,8.38,12.58
MG,CHAPADA GAÚCHA,13026.0,58.77,17.84,7.29,12.57
MG,UBAÍ,13530.0,72.12,21.92,3.19,12.56
BA,BARRA DO ROCHA,6116.0,70.51,11.05,14.06,12.56
RN,PARAÚ,7322.0,79.21,19.2,5.93,12.56
MG,AÇUCENA,11186.0,56.4,20.13,4.97,12.55
MT,NOSSA SENHORA DO LIVRAMENTO,19766.0,59.64,20.16,4.95,12.55
SE,SANTANA DO SÃO FRANCISCO,9196.0,71.02,3.07,22.03,12.55
PI,PIMENTEIRAS,14466.0,78.42,20.43,4.66,12.55
TO,JUARINA,3444.0,50.97,12.02,13.07,12.54
MG,SANTANA DO RIACHO,8646.0,59.4,12.82,12.26,12.54
