SG_UF,NM_MUNICIPIO,num_eleitores,perc_lula,perc_votos_mulheres_fed,perc_votos_mulheres_est,perc_votos_mulheres_total
RJ,ITATIAIA,40242.0,37.5,18.21,10.05,14.13
PR,KALORÉ,6416.0,26.5,25.47,2.77,14.12
GO,CALDAS NOVAS,98518.0,31.3,25.26,2.98,14.12
SP,MONTE APRAZÍVEL,23109.0,30.86,10.54,17.71,14.1
RJ,JAPERI,117570.0,36.92,19.34,8.87,14.1
SP,UBIRAJARA,5520.0,35.11,7.33,20.39,14.09
RS,FLORES DA CUNHA,41862.0,15.15,8.02,20.16,14.09
SP,ITAPIRA,74128.0,28.4,17.76,10.44,14.08
MT,POXORÉU,19970.0,40.31,18.11,10.04,14.07
RS,SELBACH,7452.0,24.03,4.11,24.02,14.06
SP,IRAPURU,6461.0,39.32,10.13,18.06,14.05
PR,BOCAIÚVA DO SUL,15172.0,36.96,10.88,17.23,14.05
SP,JAMBEIRO,6947.0,38.7,11.66,16.36,14.03
SP,NOVA ALIANÇA,7626.0,21.5,11.08,16.73,14.02
SP,ILHA COMPRIDA,13407.0,40.41,16.06,11.87,14.01
SP,SANTA SALETE,2448.0,31.49,14.66,13.32,14.01
SC,PRESIDENTE CASTELLO BRANCO,2806.0,17.79,19.53,8.48,14.01
SP,LUCIANÓPOLIS,3114.0,43.21,5.18,23.36,14.0
SP,GASTÃO VIDIGAL,4188.0,42.41,9.99,18.19,13.99
SC,POUSO REDONDO,19492.0,18.98,24.14,3.83,13.99
MT,CAMPO VERDE,48170.0,26.8,22.03,5.95,13.99
SC,AGRONÔMICA,7458.0,15.78,16.33,11.64,13.98
RS,BARROS CASSAL,13584.0,47.65,3.89,24.07,13.98
MT,JUSCIMEIRA,13850.0,36.53,22.83,5.13,13.98
SP,SANTA CRUZ DO RIO PARDO,47399.0,23.85,9.91,18.08,13.98
MT,NOVA MARINGÁ,6064.0,16.8,15.57,12.4,13.98
SP,APARECIDA D OESTE,5388.0,42.2,14.22,13.7,13.96
RS,SINIMBU,12094.0,43.7,5.37,22.54,13.96
SP,ALFREDO MARCONDES,5633.0,34.13,6.1,22.41,13.95
SP,MONTE ALEGRE DO SUL,9738.0,29.5,14.28,13.63,13.95
SP,PARAIBUNA,19015.0,43.52,11.56,16.42,13.94
SC,GUARAMIRIM,51978.0,21.03,19.24,8.62,13.93
SP,MORUNGABA,14509.0,30.39,11.82,15.93,13.93
RJ,DUQUE DE CAXIAS,1059058.0,36.91,15.66,12.2,13.93
MG,BELO ORIENTE,29724.0,46.64,24.26,3.59,13.92
SP,CAIEIRAS,94423.0,43.55,14.12,13.7,13.91
SP,MESÓPOLIS,2553.0,47.84,3.39,23.82,13.91
RJ,MESQUITA,217154.0,33.71,15.39,12.42,13.9
GO,PALMELO,3590.0,46.22,25.13,2.67,13.9
SP,BOM JESUS DOS PERDÕES,25412.0,35.22,14.4,13.42,13.89
SC,MAREMA,3592.0,38.34,15.37,12.42,13.89
MT,ROSÁRIO OESTE,19594.0,43.82,18.62,9.16,13.89
PR,CRUZEIRO DO IGUAÇU,5968.0,46.66,13.57,14.21,13.89
RO,ALTO ALEGRE DOS PARECIS,12922.0,27.3,20.77,7.0,13.88
RS,ARARICÁ,9500.0,30.43,7.05,20.72,13.88
SP,ELDORADO,13707.0,43.24,9.77,18.2,13.88
RS,COLINAS,3932.0,32.95,3.76,23.96,13.86
RS,PANAMBI,53014.0,25.6,16.42,11.25,13.84
MT,VILA RICA,19658.0,25.67,22.77,4.91,13.84
SP,SÃO PEDRO,36883.0,24.53,19.66,8.62,13.84
PR,PÉROLA D OESTE,8758.0,44.75,14.89,12.79,13.84
RS,TRIUNFO,35126.0,33.02,12.13,15.5,13.82
MG,CORONEL FABRICIANO,123950.0,36.54,20.91,6.72,13.81
RJ,ITAPERUNA,115518.0,30.34,10.37,17.23,13.8
SP,PIRASSUNUNGA,75164.0,26.28,13.48,14.15,13.8
MG,TRÊS MARIAS,36332.0,41.05,5.46,22.13,13.79
RJ,ARMAÇÃO DOS BÚZIOS,50388.0,29.68,16.72,10.83,13.78
PR,BITURUNA,20104.0,49.92,8.93,18.6,13.77
PR,ARAUCÁRIA,171668.0,40.11,13.98,13.55,13.77
SP,GUARANI D OESTE,2284.0,44.79,6.41,20.47,13.75
RS,SANTA MARIA,330162.0,42.74,14.26,13.21,13.74
SP,CAJAMAR,92029.0,44.12,14.09,13.37,13.73
RS,PASSO FUNDO,241700.0,38.44,14.36,13.08,13.72
RJ,SÃO PEDRO DA ALDEIA,107820.0,24.02,17.01,10.44,13.72
RS,MACHADINHO,7972.0,31.82,4.24,23.21,13.72
AC,TARAUACÁ,38604.0,38.03,23.07,4.32,13.7
SP,JUNQUEIRÓPOLIS,19788.0,28.51,9.09,18.52,13.69
SP,TURMALINA,2354.0,43.95,7.63,19.48,13.68
RS,ITATI,5372.0,43.0,8.3,19.06,13.68
RS,NOVA HARTZ,24736.0,35.99,9.86,17.47,13.67
SP,BURI,22497.0,37.04,17.42,9.93,13.66
SP,AGUDOS,41233.0,28.96,10.03,17.27,13.65
RJ,NOVA IGUAÇU,969780.0,32.49,16.89,10.4,13.65
MT,ALTO GARÇAS,12426.0,30.26,18.45,8.85,13.65
SC,PALMA SOLA,9030.0,43.09,13.55,13.75,13.65
RS,ESTRELA,42142.0,23.96,7.21,20.08,13.64
SP,OSCAR BRESSANE,3424.0,24.9,8.1,19.71,13.64
GO,PIRACANJUBA,28116.0,40.66,23.48,3.78,13.63
SP,TUPI PAULISTA,15751.0,28.93,10.36,16.97,13.62
MG,SACRAMENTO,30828.0,36.61,13.42,13.83,13.62
RN,BOA SAÚDE,12406.0,42.72,17.44,9.75,13.6
RJ,NOVA FRIBURGO,238718.0,35.83,17.77,9.4,13.59
MT,BARRA DO BUGRES,35772.0,44.31,23.19,3.92,13.56
SP,BILAC,8785.0,25.8,7.35,20.09,13.55
GO,CAMPO ALEGRE DE GOIÁS,8316.0,41.78,24.89,2.14,13.52
SP,ECHAPORÃ,7306.0,29.44,10.48,16.53,13.52
RS,POUSO NOVO,2806.0,38.57,3.64,23.38,13.51
MG,LUISBURGO,8820.0,32.3,4.01,22.99,13.5
SC,FORQUILHINHA,34974.0,24.65,21.75,5.24,13.5
MS,AQUIDAUANA,52820.0,43.54,16.48,10.53,13.5
RS,GRAMADO,52634.0,21.58,12.53,14.43,13.48
SP,BENTO DE ABREU,2635.0,41.21,4.72,23.05,13.47
SP,JOSÉ BONIFÁCIO,38118.0,29.03,8.35,18.85,13.47
GO,CATURAÍ,7586.0,45.35,22.36,4.59,13.47
SP,LORENA,90050.0,30.25,14.09,12.85,13.46
PA,CONCEIÇÃO DO ARAGUAIA,49260.0,41.59,20.53,6.38,13.45
GO,TAQUARAL DE GOIÁS,6996.0,43.23,22.98,3.83,13.41
GO,PORANGATU,47388.0,37.24,12.88,13.94,13.41
RS,CACHOEIRA DO SUL,98736.0,35.2,6.86,19.94,13.4
RJ,ARRAIAL DO CABO,48466.0,31.4,14.4,12.4,13.4
SP,FLÓRIDA PAULISTA,11514.0,35.09,6.48,20.21,13.4
SP,LEME,100497.0,30.44,9.34,17.36,13.39
RJ,IGUABA GRANDE,41660.0,29.67,14.72,12.03,13.38
PR,NOVA AMÉRICA DA COLINA,5298.0,45.63,24.54,2.23,13.38
SP,IPEÚNA,7183.0,25.34,9.61,17.33,13.38
PR,REBOUÇAS,20208.0,43.44,20.25,6.51,13.38
SP,CABRÁLIA PAULISTA,4877.0,38.12,4.8,21.8,13.37
SP,IBATÉ,36508.0,41.53,8.42,18.37,13.36
ES,RIO BANANAL,23590.0,40.01,12.26,14.46,13.36
RS,BOQUEIRÃO DO LEÃO,9232.0,45.29,7.52,19.19,13.36
BA,ITAMARAJU,71046.0,45.21,9.18,17.5,13.34
SP,TAQUARITINGA,50421.0,34.89,9.76,17.23,13.33
TO,NOVO ACORDO,6206.0,42.5,10.83,15.82,13.33
SP,ÁGUAS DE LINDÓIA,20445.0,24.34,15.02,11.72,13.33
RS,PAULO BENTO,3664.0,37.6,8.3,18.34,13.32
RJ,TERESÓPOLIS,199720.0,27.86,13.73,12.91,13.32
SP,PARAÍSO,6445.0,28.78,9.1,17.79,13.31
SP,TEODORO SAMPAIO,22126.0,48.54,7.58,19.63,13.3
PR,PIRAQUARA,110472.0,38.14,11.73,14.87,13.3
RS,SÃO MARCOS,28062.0,19.59,9.9,16.69,13.3
SC,CHAPADÃO DO LAGEADO,4528.0,27.29,16.25,10.34,13.3
SP,CRUZEIRO,78906.0,35.77,12.2,14.46,13.3
SP,POTIM,18718.0,33.29,15.13,11.42,13.29
PR,PRUDENTÓPOLIS,63376.0,22.89,10.43,16.15,13.29
SP,CAPÃO BONITO,48853.0,34.2,16.44,10.01,13.29
PR,FAZENDA RIO GRANDE,130892.0,35.15,12.39,14.18,13.29
SC,IRACEMINHA,6218.0,28.59,14.92,11.64,13.28
PR,GENERAL CARNEIRO,13364.0,46.4,15.91,10.66,13.28
TO,PALMEIRÓPOLIS,8976.0,41.71,11.5,15.0,13.25
RO,ESPIGÃO DO OESTE,36482.0,20.22,15.75,10.75,13.25
MT,CONFRESA,32314.0,26.12,21.04,5.45,13.25
RJ,CAMPOS DOS GOYTACAZES,576916.0,32.33,14.49,12.02,13.25
SP,NOVA CASTILHO,2003.0,37.3,9.73,16.7,13.23
SP,PRESIDENTE ALVES,4574.0,31.42,11.31,15.16,13.23
SC,VITOR MEIRELES,7286.0,30.15,20.04,6.4,13.22
SP,MONTE CASTELO,5204.0,40.99,6.71,20.14,13.22
PR,JAGUAPITÃ,16564.0,37.2,21.81,4.64,13.22
RJ,SÃO FRANCISCO DE ITABAPOANA,56812.0,26.42,16.84,9.6,13.22
RJ,MIGUEL PEREIRA,37348.0,37.11,16.87,9.58,13.22
PR,MANGUEIRINHA,21794.0,49.58,12.68,13.74,13.21
SC,MAJOR GERCINO,5036.0,22.15,19.3,7.07,13.19
SP,SÃO JOÃO DA BOA VISTA,94819.0,30.33,14.86,11.46,13.18
SP,PARANAPUÃ,5037.0,39.16,8.33,17.77,13.18
SP,ALVINLÂNDIA,3473.0,47.12,11.33,14.92,13.16
SP,PORTO FELIZ,55022.0,27.77,9.65,17.01,13.16
RS,SENADOR SALGADO FILHO,4578.0,28.28,5.59,20.71,13.15
MT,SINOP,163790.0,19.69,17.92,8.35,13.14
SP,CRUZÁLIA,3014.0,43.54,6.33,20.47,13.14
SP,ORLÂNDIA,41729.0,33.95,7.58,19.38,13.14
PR,MARINGÁ,471524.0,28.06,10.63,15.63,13.13
SC,VIDAL RAMOS,9172.0,19.96,8.7,17.55,13.13
SP,PARIQUERA-AÇU,19885.0,23.7,15.22,10.92,13.12
MG,ANGELÂNDIA,9386.0,48.91,19.99,6.22,13.1
MT,LUCAS DO RIO VERDE,74248.0,21.56,23.21,3.0,13.1
SC,CONCÓRDIA,97376.0,25.49,18.07,8.13,13.1
SC,PRESIDENTE GETÚLIO,22496.0,14.75,16.07,10.13,13.1
SP,SANTA GERTRUDES,27981.0,26.77,9.93,16.24,13.1
ES,IBIRAÇU,15252.0,36.79,9.45,16.72,13.09
SP,SERTÃOZINHO,129353.0,38.42,12.09,14.1,13.08
MT,DENISE,9024.0,39.64,19.13,7.0,13.07
SP,VISTA ALEGRE DO ALTO,8219.0,35.12,5.0,22.16,13.07
SP,SÃO LUÍS DO PARAITINGA,13968.0,44.62,10.61,15.66,13.07
RJ,VASSOURAS,46714.0,44.02,14.09,12.04,13.07
MG,CARMO DO PARANAÍBA,33520.0,30.58,6.46,19.66,13.06
AL,SÃO JOSÉ DA LAJE,25786.0,49.27,5.89,20.22,13.05
GO,SÃO JOÃO DA PARAÚNA,3374.0,45.36,23.71,2.37,13.04
SP,BOFETE,10350.0,31.23,7.94,18.35,13.03
SP,PRADÓPOLIS,19084.0,39.41,13.58,12.44,13.02
SP,GUARATINGUETÁ,127634.0,30.26,14.14,11.82,13.02
MG,ESMERALDAS,82448.0,48.0,9.1,16.89,13.0
SC,CORUPÁ,19970.0,21.6,19.8,6.2,13.0
ES,ANCHIETA,37664.0,36.56,15.28,10.7,12.99
PR,CAMPINA GRANDE DO SUL,54122.0,30.36,11.64,14.29,12.97
MG,JOÃO MONLEVADE,95630.0,44.57,10.68,15.26,12.97
GO,SANTO ANTÔNIO DA BARRA,6328.0,47.75,24.75,1.2,12.97
MT,SÃO JOSÉ DO RIO CLARO,17006.0,19.47,19.05,6.88,12.97
ES,ALFREDO CHAVES,19402.0,26.65,9.56,16.37,12.96
TO,MIRANORTE,15734.0,47.55,12.28,13.64,12.96
RS,ROLANTE,27792.0,30.65,10.41,15.51,12.96
MS,MARACAJU,44504.0,27.8,11.41,14.52,12.96
SC,ITUPORANGA,31956.0,16.25,13.22,12.7,12.96
SP,VITÓRIA BRASIL,2155.0,43.18,9.51,16.23,12.95
RS,FORMIGUEIRO,9202.0,43.39,5.17,20.73,12.95
SC,LINDÓIA DO SUL,5996.0,28.45,22.21,3.67,12.94
GO,MONTES CLAROS DE GOIÁS,10506.0,27.59,20.16,5.73,12.94
SP,REGINÓPOLIS,6861.0,30.76,10.72,15.11,12.94
MS,CASSILÂNDIA,22766.0,28.14,8.5,17.39,12.94
MG,VARGINHA,165932.0,34.83,8.31,17.56,12.93
SP,DOIS CÓRREGOS,25976.0,29.53,6.95,18.87,12.93
PR,TAMARANA,13020.0,39.99,21.72,4.13,12.93
SP,RINÓPOLIS,10147.0,29.18,12.51,13.34,12.93
SP,ITAPORANGA,14823.0,31.35,7.88,18.18,12.92
PR,SÃO JORGE D OESTE,13556.0,41.6,17.88,7.95,12.92
SP,PRESIDENTE EPITÁCIO,38076.0,36.43,7.85,18.15,12.92
MG,CORONEL PACHECO,4700.0,44.23,17.15,8.64,12.89
PR,BARRACÃO,12116.0,37.31,12.68,13.06,12.87
RS,SÃO PEDRO DO BUTIÁ,4444.0,38.21,13.32,12.42,12.87
ES,SOORETAMA,30050.0,47.07,15.31,10.42,12.87
SP,OCAUÇU,5041.0,40.56,7.63,17.91,12.85
MT,SALTO DO CÉU,4562.0,30.84,13.55,12.14,12.85
SP,BASTOS,24100.0,26.44,8.22,17.56,12.85
MG,BOM DESPACHO,60016.0,29.05,7.84,17.87,12.85
MG,IGARAPÉ,50478.0,45.1,7.74,17.96,12.85
GO,ANICUNS,24376.0,34.54,22.96,2.72,12.84
ES,MONTANHA,22212.0,46.55,11.88,13.81,12.84
SP,ITAQUAQUECETUBA,356734.0,48.26,9.88,15.74,12.83
MG,TIRADENTES,11362.0,46.82,11.86,13.8,12.83
RS,CHAPADA,13514.0,32.5,4.59,21.04,12.82
SP,SANTA CRUZ DA CONCEIÇÃO,5191.0,26.73,8.79,16.65,12.81
SP,OURINHOS,103935.0,32.89,9.16,17.03,12.81
SC,TIMBÓ GRANDE,8820.0,45.47,19.0,6.62,12.81
RS,TUCUNDUVA,8090.0,26.31,2.03,23.56,12.79
RS,LAJEADO DO BUGRE,3224.0,41.1,2.92,22.64,12.78
SP,QUINTANA,7782.0,28.79,6.9,18.59,12.76
RS,SALTO DO JACUÍ,12942.0,47.36,10.42,15.1,12.76
SP,IPIGUÁ,5766.0,24.69,10.95,14.62,12.76
MT,JAURU,10096.0,23.26,12.48,13.0,12.74
SP,ADAMANTINA,35898.0,23.58,10.35,15.15,12.74
SC,SÃO LUDGERO,15724.0,16.97,19.77,5.71,12.74
SP,PIRAJU,30833.0,41.07,13.26,12.25,12.74
SP,CAMPO LIMPO PAULISTA,85298.0,37.05,12.13,13.33,12.74
SP,BÁLSAMO,10515.0,30.19,7.25,18.75,12.74
SP,SANTA ADÉLIA,15427.0,35.59,5.87,20.33,12.73
MS,JARDIM,26662.0,32.64,9.44,16.02,12.73
RJ,SANTA MARIA MADALENA,14086.0,42.63,19.04,6.42,12.73
SC,WITMARSUM,5814.0,20.63,19.64,5.81,12.73
SP,JUNDIAÍ,464824.0,31.83,15.1,10.32,12.73
AC,JORDÃO,8292.0,40.86,24.53,0.92,12.72
RS,PAVERAMA,9780.0,37.2,4.34,21.1,12.72
SP,PENÁPOLIS,61568.0,30.03,13.68,11.73,12.71
RS,GUARANI DAS MISSÕES,10208.0,34.67,5.29,20.12,12.71
MG,PERIQUITO,9220.0,49.53,16.57,8.83,12.7
PR,VITORINO,8988.0,36.24,16.82,8.57,12.69
SP,SALTO,133688.0,34.12,13.23,12.05,12.65
SP,PALESTINA,11995.0,39.31,10.54,14.77,12.64
RS,DOUTOR RICARDO,3426.0,21.79,9.22,16.05,12.64
RO,PIMENTA BUENO,40756.0,21.26,18.08,7.19,12.64
SP,FARTURA,17422.0,43.91,10.01,15.42,12.63
RS,SOBRADINHO,18104.0,32.18,5.81,19.43,12.62
SP,QUATÁ,13465.0,29.27,9.88,15.45,12.61
MG,SÃO DOMINGOS DAS DORES,8346.0,40.55,6.3,18.91,12.6
MT,ACORIZAL,11150.0,43.4,18.04,7.16,12.6
MG,BURITIS,28308.0,42.87,21.39,3.82,12.6
SP,CASA BRANCA,26705.0,26.69,11.29,13.91,12.6
SP,ÁGUAS DA PRATA,8384.0,25.09,11.42,13.8,12.6
MS,CORGUINHO,6112.0,44.48,8.48,16.69,12.58
SP,FLORA RICA,2100.0,49.07,9.8,15.4,12.57
RJ,BARRA MANSA,215500.0,40.87,11.32,13.81,12.57
SC,RIO DO SUL,82066.0,20.09,17.09,8.05,12.57
SC,GUARACIABA,15242.0,37.42,12.98,12.14,12.56
RR,SÃO LUIZ,10086.0,16.13,10.45,14.67,12.56
GO,CATALÃO,115538.0,44.92,22.24,2.85,12.55
PR,NOVO ITACOLOMI,4802.0,33.61,16.03,9.04,12.54
SP,JUQUIÁ,19867.0,30.56,15.97,8.94,12.54
MG,RIBEIRÃO DAS NEVES,352076.0,45.62,12.42,12.66,12.54
MG,ALTEROSA,19302.0,38.66,21.02,4.03,12.53
SP,CHAVANTES,12600.0,37.08,9.01,16.35,12.53
ES,MUNIZ FREIRE,22148.0,41.61,17.68,7.35,12.52
RS,PROGRESSO,8652.0,41.56,3.4,21.64,12.52
MS,INOCÊNCIA,9244.0,38.87,3.53,21.51,12.52
RS,SANTO ANTÔNIO DO PALMA,3322.0,35.82,11.14,13.91,12.52
RJ,SEROPÉDICA,91834.0,33.34,14.35,10.65,12.5
RJ,CANTAGALO,25192.0,37.93,16.18,8.81,12.5
SP,PEDRINHAS PAULISTA,4049.0,43.05,7.44,17.07,12.5
TO,SANTA RITA DO TOCANTINS,3350.0,34.31,10.51,14.45,12.48
RS,GRAMADO XAVIER,4982.0,47.05,2.53,22.44,12.48
PR,BARRA DO JACARÉ,4342.0,38.2,23.22,1.75,12.48
MT,TORIXORÉU,5402.0,40.03,9.48,15.48,12.48
SC,IPUMIRIM,10134.0,35.78,16.66,8.31,12.48
MT,RESERVA DO CABAÇAL,2766.0,42.57,13.02,11.93,12.47
RJ,ITABORAÍ,276524.0,37.27,15.44,9.49,12.47
PR,MEDIANEIRA,60408.0,27.05,16.76,8.18,12.47
SP,CARAGUATATUBA,136278.0,35.86,15.44,9.63,12.46
MG,CAXAMBU,26150.0,48.07,12.02,12.9,12.46
MG,FORMIGA,86104.0,33.21,9.08,15.81,12.45
RS,DOIS LAJEADOS,5086.0,23.35,4.44,20.45,12.45
SP,GUARARAPES,31325.0,30.73,15.51,9.14,12.43
PR,ORTIGUEIRA,29012.0,48.71,16.39,8.47,12.43
MG,FERNANDES TOURINHO,3876.0,43.86,1.55,23.27,12.41
PR,TEIXEIRA SOARES,12956.0,33.43,12.69,12.13,12.41
SP,MONÇÕES,2973.0,30.2,10.26,14.67,12.41
SP,ÁLVARES MACHADO,26076.0,32.45,6.51,18.69,12.41
RO,RIO CRESPO,4778.0,17.39,21.56,3.26,12.41
SP,TABAPUÃ,12832.0,27.87,5.35,20.01,12.41
SP,CANAS,5381.0,34.23,8.79,16.21,12.4
RJ,PORTO REAL,28678.0,35.65,14.06,10.71,12.39
RS,COXILHA,4576.0,35.62,16.0,8.74,12.37
PR,ALVORADA DO SUL,11224.0,36.64,20.42,4.29,12.36
PA,MARABÁ,284772.0,41.08,19.87,4.86,12.36
SP,ROSEIRA,12247.0,34.9,12.03,12.65,12.34
SP,IRACEMÁPOLIS,26948.0,24.86,6.68,17.98,12.32
SP,ITÁPOLIS,39808.0,26.19,12.34,12.31,12.32
SP,ÁGUAS DE SANTA BÁRBARA,7043.0,28.08,10.33,14.29,12.31
MG,CACHOEIRA DA PRATA,5734.0,43.52,6.03,18.56,12.3
SP,ÓLEO,3389.0,26.5,8.48,16.31,12.3
SP,MIRASSOLÂNDIA,5665.0,26.04,7.15,17.55,12.29
SP,ITOBI,8151.0,37.08,19.69,4.41,12.29
SP,AGUAÍ,32190.0,37.34,11.59,12.98,12.28
RJ,MENDES,24516.0,41.08,15.02,9.54,12.28
MT,NOVO MUNDO,7758.0,23.43,21.66,2.91,12.28
PR,SANTO ANTÔNIO DA PLATINA,51460.0,33.83,18.88,5.65,12.26
MT,PONTAL DO ARAGUAIA,7608.0,28.3,16.46,8.07,12.26
ES,DORES DO RIO PRETO,9666.0,40.53,21.95,2.55,12.25
SP,SAGRES,2799.0,31.53,8.86,16.18,12.25
GO,ALTO HORIZONTE,9132.0,35.02,19.82,4.66,12.24
RS,TUPARENDI,11874.0,18.04,2.22,22.23,12.23
MG,NOVA PONTE,19086.0,43.39,12.78,11.67,12.23
GO,NOVO PLANALTO,5660.0,43.54,20.85,3.6,12.23
PR,ASSAÍ,19512.0,25.14,20.9,3.54,12.22
SP,CAJOBI,9981.0,33.45,11.63,12.89,12.22
SP,MONTE AZUL PAULISTA,20156.0,31.59,8.98,15.68,12.2
SP,NAZARÉ PAULISTA,20733.0,33.52,14.68,9.83,12.19
GO,GOIANÁPOLIS,16410.0,23.42,19.7,4.69,12.19
PA,REDENÇÃO,95652.0,26.66,13.67,10.69,12.18
RJ,CACHOEIRAS DE MACACU,70696.0,34.25,13.02,11.32,12.17
PR,FLORESTÓPOLIS,15652.0,46.75,19.84,4.49,12.16
RS,DOM FELICIANO,17120.0,47.71,11.5,12.8,12.15
MG,ROCHEDO DE MINAS,3896.0,37.87,7.19,17.09,12.14
PR,ROLÂNDIA,78248.0,22.18,16.32,7.95,12.13
GO,FAZENDA NOVA,8602.0,40.56,16.55,7.7,12.13
RS,NOVA BASSANO,12408.0,9.67,5.13,19.12,12.12
PR,CALIFÓRNIA,11362.0,25.92,10.1,14.13,12.12
SC,MIRIM DOCE,3918.0,22.53,11.18,13.07,12.12
RS,SANTO ÂNGELO,94168.0,40.42,11.75,12.49,12.12
SP,PACAEMBU,11074.0,29.28,11.37,12.89,12.12
ES,CARIACICA,435412.0,38.75,11.53,12.69,12.11
RJ,MANGARATIBA,58750.0,31.57,12.73,11.5,12.11
MT,BARRA DO GARÇAS,68444.0,34.48,19.41,4.79,12.1
GO,HIDROLÂNDIA,29328.0,38.57,20.3,3.88,12.09
PR,SANTO ANTÔNIO DO SUDOESTE,24776.0,44.43,11.99,12.2,12.09
SP,LUTÉCIA,3433.0,42.75,6.4,18.12,12.09
RS,GARIBALDI,44508.0,20.7,13.49,10.69,12.09
MS,ANASTÁCIO,27090.0,41.02,14.07,10.09,12.08
MT,GUARANTÃ DO NORTE,32680.0,17.3,18.98,5.18,12.08
SP,SUMARÉ,257519.0,37.87,10.03,14.42,12.08
SC,RIO DOS CEDROS,14538.0,17.49,16.05,8.1,12.08
RO,ALTO PARAÍSO,17254.0,21.88,16.45,7.69,12.07
RS,ARROIO DO TIGRE,17180.0,34.79,2.78,21.35,12.07
SP,TRÊS FRONTEIRAS,6157.0,30.73,11.96,12.18,12.07
SP,VALENTIM GENTIL,14698.0,31.34,8.92,15.14,12.07
RJ,SÃO GONÇALO,1036816.0,39.69,12.82,11.32,12.07
RJ,MACAÉ,263730.0,40.72,12.32,11.8,12.06
RO,CASTANHEIRAS,4592.0,34.63,19.95,4.18,12.06
GO,MUTUNÓPOLIS,5240.0,39.1,9.43,14.69,12.06
MT,SANTA RITA DO TRIVELATO,3316.0,27.84,13.09,11.04,12.06
SC,TROMBUDO CENTRAL,8808.0,18.02,18.48,5.61,12.05
RS,TENENTE PORTELA,17214.0,48.58,5.03,19.05,12.04
ES,PRESIDENTE KENNEDY,19654.0,29.51,21.72,2.35,12.03
SP,ESTIVA GERBI,12689.0,28.65,10.24,13.79,12.03
SP,BATATAIS,58075.0,38.56,12.19,11.83,12.02
MG,ALFENAS,93996.0,36.35,14.66,9.39,12.02
MG,POUSO ALTO,9002.0,28.31,3.93,20.08,12.01
PR,JAGUARIAÍVA,41500.0,30.86,7.81,16.21,12.01
SC,ARMAZÉM,11216.0,22.44,14.87,9.15,12.01
MG,MOEDA,8442.0,42.9,6.28,17.72,12.0
GO,JANDAIA,9422.0,33.05,19.15,4.86,12.0
SP,ANHEMBI,7402.0,33.48,9.87,14.06,12.0
SP,PITANGUEIRAS,35167.0,37.86,6.84,17.39,11.99
SP,BOCAINA,12122.0,26.2,6.97,17.2,11.99
PR,SÃO JERÔNIMO DA SERRA,12878.0,46.99,20.21,3.77,11.99
MG,PEDRINÓPOLIS,5044.0,41.15,9.79,14.2,11.99
RS,TURUÇU,5574.0,28.44,7.79,16.18,11.98
MG,NANUQUE,41114.0,45.0,3.83,20.13,11.98
RS,ERNESTINA,4794.0,37.58,10.51,13.43,11.97
RS,NOVA PETRÓPOLIS,29018.0,22.18,14.52,9.42,11.97
RS,VANINI,3462.0,28.79,7.86,16.06,11.96
PR,MARIALVA,46884.0,29.51,7.2,16.71,11.95
RS,FREDERICO WESTPHALEN,41206.0,32.01,4.77,19.12,11.94
GO,OURO VERDE DE GOIÁS,6040.0,40.66,14.11,9.74,11.92
GO,SANTA TEREZINHA DE GOIÁS,11926.0,46.97,16.27,7.56,11.92
ES,ITARANA,14966.0,28.64,8.73,15.09,11.91
SP,URU,1958.0,29.64,17.41,6.55,11.9
SP,CATIGUÁ,8696.0,33.7,8.22,15.63,11.87
TO,PUGMIL,3336.0,37.07,8.45,15.29,11.87
RS,CÂNDIDO GODÓI,9938.0,27.77,4.95,18.8,11.87
MT,CLÁUDIA,12586.0,20.76,16.51,7.23,11.87
RS,PINHAL DA SERRA,3810.0,43.96,9.29,14.44,11.86
SP,SEVERÍNIA,17325.0,36.62,9.91,13.83,11.86
RS,MUÇUM,7012.0,27.94,8.78,14.92,11.85
RS,CAMBARÁ DO SUL,8132.0,31.59,11.24,12.44,11.84
SP,VARGEM GRANDE DO SUL,43098.0,29.87,16.95,6.54,11.84
RS,TRAVESSEIRO,3450.0,38.03,3.25,20.41,11.83
SP,CAÇAPAVA,99698.0,29.37,14.38,8.99,11.83
MT,RIO BRANCO,6060.0,39.04,14.03,9.64,11.83
RJ,SÃO JOSÉ DO VALE DO RIO PRETO,25896.0,18.62,12.71,10.92,11.82
SP,ESPÍRITO SANTO DO TURVO,4892.0,40.07,4.17,19.75,11.82
SP,SUZANO,321241.0,41.86,13.11,10.51,11.82
SC,SÃO JOÃO DO ITAPERIÚ,6158.0,18.57,14.81,8.83,11.82
PR,PRESIDENTE CASTELO BRANCO,6310.0,41.82,13.41,10.21,11.81
BA,ITABUNA,234980.0,47.92,12.44,11.16,11.8
RJ,MAGÉ,310290.0,35.28,17.22,6.39,11.8
SP,SÃO JOSÉ DO RIO PARDO,53423.0,31.69,12.08,11.49,11.79
MG,SÃO JOÃO DEL REI,113222.0,42.7,10.85,12.71,11.78
SP,TERRA ROXA,8803.0,41.42,7.01,17.03,11.76
SP,LUIZIÂNIA,5236.0,33.99,5.43,18.41,11.75
SP,GUAIÇARA,10459.0,29.67,11.21,12.27,11.74
SP,UBARANA,6319.0,33.33,5.98,17.55,11.73
SP,IPAUSSU,15618.0,25.48,9.29,14.15,11.72
